日期,科室,就诊量
20220417,儿科,11
20220417,妇产科,21
20220417,骨科,22
20220417,口腔科,30
20220417,皮肤科,13
20220419,内科,2
20220419,外科,17
20220419,儿科,20
20220419,妇产科,23
20220419,骨科,25
20220419,口腔科,27
20220419,皮肤科,8
20220421,内科,1
20220421,外科,7
20220421,儿科,8
20220421,妇产科,21
20220421,骨科,23
20220421,口腔科,29
20220421,皮肤科,6
20220424,内科,3
20220424,外科,12
20220424,儿科,17
20220424,妇产科,18
20220424,骨科,19
20220424,口腔科,28
20220424,皮肤科,4
20220426,内科,2
20220426,外科,11
20220426,儿科,24
20220426,妇产科,25
20220426,骨科,27
20220426,口腔科,30
20220426,皮肤科,14
20220428,内科,3
20220428,外科,7
20220428,儿科,8
20220428,妇产科,14
20220428,骨科,27
20220428,口腔科,30
20220428,皮肤科,9
20220501,内科,5
20220501,外科,7
20220501,儿科,17
20220501,妇产科,20
20220501,骨科,26
20220501,口腔科,31
20220501,皮肤科,14
20220503,内科,2
20220503,外科,4
20220503,儿科,7
20220503,妇产科,18
20220503,骨科,25
20220503,口腔科,26
20220503,皮肤科,10
20220505,内科,3
20220505,外科,5
20220505,儿科,8
20220505,妇产科,14
20220505,骨科,27
20220505,口腔科,33
20220505,皮肤科,8
20220508,内科,2
20220508,外科,5
20220508,儿科,11
20220508,妇产科,17
20220508,骨科,21
20220508,口腔科,33
20220508,皮肤科,1
20220510,内科,7
20220510,外科,24
20220510,儿科,27
20220510,妇产科,29
20220510,骨科,31
20220510,口腔科,32
20220510,皮肤科,15
20220512,内科,10
20220512,外科,14
20220512,儿科,18
20220512,妇产科,23
20220512,骨科,27
20220512,口腔科,33
20220512,皮肤科,15
20220515,内科,8
20220515,外科,12
20220515,儿科,21
20220515,妇产科,27
20220515,骨科,28
20220515,口腔科,33
20220515,皮肤科,11
20220517,内科,2
20220517,外科,4
20220517,儿科,9
20220517,妇产科,26
20220517,骨科,28
20220517,口腔科,33
20220517,皮肤科,3
20220519,内科,1
20220519,外科,6
20220519,儿科,11
20220519,妇产科,14
20220519,骨科,17
20220519,口腔科,26
20220519,皮肤科,15
20220522,内科,12
20220522,外科,15
20220522,儿科,20
20220522,妇产科,26
20220522,骨科,30
20220522,口腔科,33
20220522,皮肤科,16
20220524,内科,6
20220524,外科,13
20220524,儿科,14
20220524,妇产科,23
20220524,骨科,31
20220524,口腔科,33
20220524,皮肤科,1
20220526,内科,6
20220526,外科,9
20220526,儿科,18
20220526,妇产科,19
20220526,骨科,29
20220526,口腔科,33
20220526,皮肤科,6
20220529,内科,16
20220529,外科,18
20220529,儿科,19
20220529,妇产科,24
20220529,骨科,28
20220529,口腔科,32
20220529,皮肤科,1
20220531,内科,1
20220531,外科,3
20220531,儿科,16
20220531,妇产科,18
20220531,骨科,29
20220531,口腔科,33
20220531,皮肤科,6
20220602,内科,16
20220602,外科,18
20220602,儿科,20
20220602,妇产科,21
20220602,骨科,23
20220602,口腔科,33
20220602,皮肤科,5
20220605,内科,6
20220605,外科,8
20220605,儿科,9
20220605,妇产科,17
20220605,骨科,22
20220605,口腔科,31
20220605,皮肤科,11
20220607,内科,4
20220607,外科,6
20220607,儿科,12
20220607,妇产科,13
20220607,骨科,17
20220607,口腔科,31
20220607,皮肤科,16
20220609,内科,9
20220609,外科,14
20220609,儿科,18
20220609,妇产科,23
20220609,骨科,28
20220609,口腔科,31
20220609,皮肤科,2
20220612,内科,6
20220612,外科,11
20220612,儿科,14
20220612,妇产科,20
20220612,骨科,27
20220612,口腔科,30
20220612,皮肤科,9
20220614,内科,1
20220614,外科,5
20220614,儿科,13
20220614,妇产科,21
20220614,骨科,26
20220614,口腔科,29
20220614,皮肤科,15
20220616,内科,7
20220616,外科,12
20220616,儿科,15
20220616,妇产科,24
20220616,骨科,26
20220616,口腔科,29
20220616,皮肤科,6
20220619,内科,6
20220619,外科,7
20220619,儿科,13
20220619,妇产科,19
20220619,骨科,26
20220619,口腔科,29
20220619,皮肤科,8
20220621,内科,4
20220621,外科,6
20220621,儿科,9
20220621,妇产科,27
20220621,骨科,28
20220621,口腔科,33
20220621,皮肤科,2
20220623,内科,4
20220623,外科,7
20220623,儿科,15
20220623,妇产科,18
20220623,骨科,29
20220623,口腔科,33
20220623,皮肤科,1
20220626,内科,5
20220626,外科,14
20220626,儿科,15
20220626,妇产科,16
20220626,骨科,18
20220626,口腔科,32
20220626,皮肤科,12
20220628,内科,6
20220628,外科,10
20220628,儿科,14
20220628,妇产科,15
20220628,骨科,26
20220628,口腔科,29
20220628,皮肤科,12
20220630,内科,5
20220630,外科,7
20220630,儿科,15
20220630,妇产科,19
20220630,骨科,29
20220630,口腔科,33
20220630,皮肤科,15
20220703,内科,1
20220703,外科,2
20220703,儿科,4
20220703,妇产科,25
20220703,骨科,26
20220703,口腔科,30
20220703,皮肤科,10
20220705,内科,8
20220705,外科,9
20220705,儿科,10
20220705,妇产科,13
20220705,骨科,24
20220705,口腔科,29
20220705,皮肤科,2
20220707,内科,3
20220707,外科,17
20220707,儿科,18
20220707,妇产科,19
20220707,骨科,20
20220707,口腔科,27
20220707,皮肤科,16
20220710,内科,1
20220710,外科,4
20220710,儿科,5
20220710,妇产科,15
20220710,骨科,17
20220710,口腔科,31
20220710,皮肤科,9
20220712,内科,1
20220712,外科,9
20220712,儿科,15
20220712,妇产科,17
20220712,骨科,22
20220712,口腔科,23
20220712,皮肤科,16
20220714,内科,5
20220714,外科,12
20220714,儿科,15
20220714,妇产科,17
20220714,骨科,18
20220714,口腔科,27
20220714,皮肤科,4
20220717,内科,4
20220717,外科,8
20220717,儿科,11
20220717,妇产科,21
20220717,骨科,27
20220717,口腔科,30
20220717,皮肤科,1
20220719,内科,4
20220719,外科,10
20220719,儿科,11
20220719,妇产科,23
20220719,骨科,30
20220719,口腔科,32
20220719,皮肤科,14
20220721,内科,8
20220721,外科,12
20220721,儿科,13
20220721,妇产科,14
20220721,骨科,19
20220721,口腔科,20
20220721,皮肤科,5
20220724,内科,3
20220724,外科,18
20220724,儿科,23
20220724,妇产科,24
20220724,骨科,25
20220724,口腔科,32
20220724,皮肤科,9
20220726,内科,7
20220726,外科,9
20220726,儿科,14
20220726,妇产科,31
20220726,骨科,32
20220726,口腔科,33
20220726,皮肤科,13
20220728,内科,1
20220728,外科,4
20220728,儿科,8
20220728,妇产科,21
20220728,骨科,23
20220728,口腔科,24
20220728,皮肤科,11
20220731,内科,5
20220731,外科,6
20220731,儿科,9
20220731,妇产科,13
20220731,骨科,23
20220731,口腔科,25
20220731,皮肤科,8
20220802,内科,3
20220802,外科,9
20220802,儿科,15
20220802,妇产科,17
20220802,骨科,20
20220802,口腔科,22
20220802,皮肤科,6
20220804,内科,2
20220804,外科,7
20220804,儿科,15
20220804,妇产科,29
20220804,骨科,31
20220804,口腔科,33
20220804,皮肤科,15
20220807,内科,1
20220807,外科,4
20220807,儿科,25
20220807,妇产科,27
20220807,骨科,29
20220807,口腔科,30
20220807,皮肤科,7
20220809,内科,8
20220809,外科,18
20220809,儿科,20
20220809,妇产科,22
20220809,骨科,24
20220809,口腔科,28
20220809,皮肤科,10
20220811,内科,7
20220811,外科,10
20220811,儿科,16
20220811,妇产科,20
20220811,骨科,21
20220811,口腔科,27
20220811,皮肤科,11
20220814,内科,21
20220814,外科,22
20220814,儿科,24
20220814,妇产科,28
20220814,骨科,29
20220814,口腔科,32
20220814,皮肤科,14
20220816,内科,6
20220816,外科,11
20220816,儿科,13
20220816,妇产科,16
20220816,骨科,19
20220816,口腔科,31
20220816,皮肤科,2
20220818,内科,4
20220818,外科,13
20220818,儿科,14
20220818,妇产科,18
20220818,骨科,20
20220818,口腔科,28
20220818,皮肤科,8
20220821,内科,3
20220821,外科,16
20220821,儿科,17
20220821,妇产科,19
20220821,骨科,25
20220821,口腔科,33
20220821,皮肤科,7
20220823,内科,4
20220823,外科,5
20220823,儿科,10
20220823,妇产科,13
20220823,骨科,30
20220823,口腔科,31
20220823,皮肤科,14
20220825,内科,2
20220825,外科,3
20220825,儿科,4
20220825,妇产科,6
20220825,骨科,21
20220825,口腔科,33
20220825,皮肤科,5
20220828,内科,1
20220828,外科,11
20220828,儿科,23
20220828,妇产科,24
20220828,骨科,26
20220828,口腔科,32
20220828,皮肤科,15
20220830,内科,2
20220830,外科,6
20220830,儿科,7
20220830,妇产科,15
20220830,骨科,20
20220830,口腔科,21
20220830,皮肤科,15
20220901,内科,4
20220901,外科,16
20220901,儿科,18
20220901,妇产科,19
20220901,骨科,27
20220901,口腔科,28
20220901,皮肤科,4
20220904,内科,9
20220904,外科,10
20220904,儿科,12
20220904,妇产科,18
20220904,骨科,29
20220904,口腔科,32
20220904,皮肤科,14
20220906,内科,6
20220906,外科,9
20220906,儿科,12
20220906,妇产科,14
20220906,骨科,20
20220906,口腔科,28
20220906,皮肤科,10
20220908,内科,1
20220908,外科,8
20220908,儿科,19
20220908,妇产科,25
20220908,骨科,26
20220908,口腔科,31
20220908,皮肤科,1
20220911,内科,6
20220911,外科,12
20220911,儿科,13
20220911,妇产科,15
20220911,骨科,21
20220911,口腔科,23
20220911,皮肤科,15
20220913,内科,17
20220913,外科,20
20220913,儿科,22
20220913,妇产科,23
20220913,骨科,24
20220913,口腔科,31
20220913,皮肤科,1
20220915,内科,3
20220915,外科,9
20220915,儿科,11
20220915,妇产科,15
20220915,骨科,19
20220915,口腔科,28
20220915,皮肤科,16
20220918,内科,1
20220918,外科,7
20220918,儿科,13
20220918,妇产科,17
20220918,骨科,18
20220918,口腔科,31
20220918,皮肤科,15
20220920,内科,4
20220920,外科,11
20220920,儿科,13
20220920,妇产科,19
20220920,骨科,22
20220920,口腔科,33
20220920,皮肤科,11
20220922,内科,9
20220922,外科,13
20220922,儿科,15
20220922,妇产科,18
20220922,骨科,20
20220922,口腔科,28
20220922,皮肤科,15
20220925,内科,2
20220925,外科,10
20220925,儿科,11
20220925,妇产科,13
20220925,骨科,28
20220925,口腔科,31
20220925,皮肤科,1
20220927,内科,3
20220927,外科,5
20220927,儿科,8
20220927,妇产科,17
20220927,骨科,25
20220927,口腔科,31
20220927,皮肤科,1
20220929,内科,13
20220929,外科,14
20220929,儿科,20
20220929,妇产科,24
20220929,骨科,27
20220929,口腔科,29
20220929,皮肤科,2
20221006,内科,1
20221006,外科,5
20221006,儿科,15
20221006,妇产科,19
20221006,骨科,26
20221006,口腔科,29
20221006,皮肤科,13
20221009,内科,6
20221009,外科,7
20221009,儿科,18
20221009,妇产科,20
20221009,骨科,27
20221009,口腔科,29
20221009,皮肤科,9
20221011,内科,8
20221011,外科,14
20221011,儿科,26
20221011,妇产科,27
20221011,骨科,30
20221011,口腔科,33
20221011,皮肤科,1
20221013,内科,4
20221013,外科,13
20221013,儿科,17
20221013,妇产科,18
20221013,骨科,28
20221013,口腔科,29
20221013,皮肤科,6
20221016,内科,2
20221016,外科,6
20221016,儿科,7
20221016,妇产科,11
20221016,骨科,14
20221016,口腔科,33
20221016,皮肤科,8
20221018,内科,2
20221018,外科,5
20221018,儿科,15
20221018,妇产科,18
20221018,骨科,26
20221018,口腔科,27
20221018,皮肤科,4
20221020,内科,2
20221020,外科,15
20221020,儿科,19
20221020,妇产科,26
20221020,骨科,27
20221020,口腔科,29
20221020,皮肤科,2
20221023,内科,12
20221023,外科,17
20221023,儿科,22
20221023,妇产科,27
20221023,骨科,30
20221023,口腔科,31
20221023,皮肤科,2
20221025,内科,6
20221025,外科,8
20221025,儿科,17
20221025,妇产科,19
20221025,骨科,24
20221025,口腔科,28
20221025,皮肤科,5
20221027,内科,10
20221027,外科,13
20221027,儿科,16
20221027,妇产科,20
20221027,骨科,21
20221027,口腔科,25
20221027,皮肤科,5
20221030,内科,5
20221030,外科,10
20221030,儿科,13
20221030,妇产科,18
20221030,骨科,24
20221030,口腔科,26
20221030,皮肤科,1
20221101,内科,2
20221101,外科,3
20221101,儿科,7
20221101,妇产科,12
20221101,骨科,20
20221101,口腔科,31
20221101,皮肤科,16
20221103,内科,1
20221103,外科,13
20221103,儿科,15
20221103,妇产科,17
20221103,骨科,26
20221103,口腔科,33
20221103,皮肤科,13
20221106,内科,3
20221106,外科,4
20221106,儿科,9
20221106,妇产科,10
20221106,骨科,29
20221106,口腔科,33
20221106,皮肤科,13
20221108,内科,3
20221108,外科,12
20221108,儿科,18
20221108,妇产科,24
20221108,骨科,27
20221108,口腔科,29
20221108,皮肤科,1
20221110,内科,10
20221110,外科,12
20221110,儿科,14
20221110,妇产科,22
20221110,骨科,24
20221110,口腔科,27
20221110,皮肤科,7
20221113,内科,2
20221113,外科,8
20221113,儿科,15
20221113,妇产科,17
20221113,骨科,26
20221113,口腔科,28
20221113,皮肤科,12
20221115,内科,3
20221115,外科,5
20221115,儿科,10
20221115,妇产科,13
20221115,骨科,19
20221115,口腔科,29
20221115,皮肤科,6
20221117,内科,1
20221117,外科,3
20221117,儿科,18
20221117,妇产科,26
20221117,骨科,32
20221117,口腔科,33
20221117,皮肤科,4
20221120,内科,5
20221120,外科,8
20221120,儿科,16
20221120,妇产科,17
20221120,骨科,21
20221120,口腔科,25
20221120,皮肤科,12
20221122,内科,1
20221122,外科,5
20221122,儿科,14
20221122,妇产科,17
20221122,骨科,24
20221122,口腔科,31
20221122,皮肤科,14
20221124,内科,9
20221124,外科,11
20221124,儿科,13
20221124,妇产科,24
20221124,骨科,28
20221124,口腔科,32
20221124,皮肤科,6
20221127,内科,8
20221127,外科,10
20221127,儿科,14
20221127,妇产科,15
20221127,骨科,18
20221127,口腔科,22
20221127,皮肤科,8
20221129,内科,8
20221129,外科,21
20221129,儿科,23
20221129,妇产科,27
20221129,骨科,28
20221129,口腔科,33
20221129,皮肤科,1
20221201,内科,2
20221201,外科,14
20221201,儿科,19
20221201,妇产科,21
20221201,骨科,25
20221201,口腔科,28
20221201,皮肤科,11
20221204,内科,6
20221204,外科,7
20221204,儿科,9
20221204,妇产科,16
20221204,骨科,17
20221204,口腔科,19
20221204,皮肤科,14
20221206,内科,8
20221206,外科,9
20221206,儿科,18
20221206,妇产科,19
20221206,骨科,20
20221206,口腔科,27
20221206,皮肤科,15
20221208,内科,5
20221208,外科,12
20221208,儿科,13
20221208,妇产科,17
20221208,骨科,20
20221208,口腔科,27
20221208,皮肤科,14
20221211,内科,1
20221211,外科,3
20221211,儿科,13
20221211,妇产科,16
20221211,骨科,21
20221211,口腔科,27
20221211,皮肤科,3
20221213,内科,7
20221213,外科,8
20221213,儿科,13
20221213,妇产科,29
20221213,骨科,30
20221213,口腔科,33
20221213,皮肤科,3
20221215,内科,7
20221215,外科,20
20221215,儿科,22
20221215,妇产科,23
20221215,骨科,31
20221215,口腔科,32
20221215,皮肤科,5
20221218,内科,3
20221218,外科,21
20221218,儿科,25
20221218,妇产科,30
20221218,骨科,31
20221218,口腔科,33
20221218,皮肤科,11
20221220,内科,6
20221220,外科,7
20221220,儿科,13
20221220,妇产科,18
20221220,骨科,26
20221220,口腔科,31
20221220,皮肤科,6
20221222,内科,2
20221222,外科,3
20221222,儿科,7
20221222,妇产科,13
20221222,骨科,20
20221222,口腔科,30
20221222,皮肤科,10
20221225,内科,2
20221225,外科,15
20221225,儿科,16
20221225,妇产科,17
20221225,骨科,21
20221225,口腔科,31
20221225,皮肤科,14
20221227,内科,2
20221227,外科,22
20221227,儿科,26
20221227,妇产科,29
20221227,骨科,32
20221227,口腔科,33
20221227,皮肤科,14
20221229,内科,1
20221229,外科,7
20221229,儿科,11
20221229,妇产科,12
20221229,骨科,22
20221229,口腔科,28
20221229,皮肤科,5
20230101,内科,9
20230101,外科,16
20230101,儿科,18
20230101,妇产科,22
20230101,骨科,28
20230101,口腔科,32
20230101,皮肤科,2
20230103,内科,2
20230103,外科,6
20230103,儿科,10
20230103,妇产科,16
20230103,骨科,18
20230103,口腔科,22
20230103,皮肤科,13
20230105,内科,5
20230105,外科,8
20230105,儿科,18
20230105,妇产科,25
20230105,骨科,30
20230105,口腔科,32
20230105,皮肤科,6
20230108,内科,1
20230108,外科,7
20230108,儿科,15
20230108,妇产科,16
20230108,骨科,20
